lat_r,lon_r,accident_count,latitude,longitude,total_casualties,avg_severity,risk_score
28.48,77.02,13,28.47995889769231,77.01996135846153,16.0,2.769230769230769,33.8
23.04,72.58,13,23.03834703923077,72.57923973615385,16.0,2.6153846153846154,33.8
28.59,77.06,13,28.59152572153846,77.06144934923077,16.0,2.6923076923076925,33.8
15.3,74.05,13,15.301498480000001,74.04935947153845,16.0,2.769230769230769,33.8
14.72,78.54,13,14.72108112,78.53901148153847,16.0,2.8461538461538463,33.8
28.63,77.2,13,28.630183522307693,77.19923021538462,16.0,2.6923076923076925,33.8
14.8,78.62,14,14.801286717857142,78.62151614857143,14.0,3.0,33.6
23.0,72.63,14,23.000146715,72.62989470428572,14.0,2.857142857142857,33.6
23.01,72.54,12,23.009997011666666,72.53845972833334,18.0,2.5833333333333335,33.6
28.58,77.23,12,28.578244466666664,77.22980355416666,18.0,2.9166666666666665,33.6
14.73,78.48,14,14.73069292,78.47906837785715,14.0,2.857142857142857,33.6
12.97,77.62,14,12.969900317857142,77.62035046285715,14.0,2.857142857142857,33.6
14.71,78.51,14,14.710711749285716,78.50949096571428,14.0,2.9285714285714284,33.6
22.71,75.81,12,22.710538916666668,75.8136112,18.0,2.5833333333333335,33.6
28.59,77.21,12,28.592246185833332,77.2106151,18.0,3.0,33.6
14.77,78.61,14,14.77079482,78.60866142785714,14.0,2.9285714285714284,33.6
26.44,80.26,9,26.44105811888889,80.26437530444444,27.0,2.5555555555555554,33.3
22.99,72.57,11,22.990489363636364,72.56943651636364,20.0,2.8181818181818183,33.0
23.08,72.66,13,23.080251661538462,72.65919919769232,15.0,2.923076923076923,32.5
23.03,72.64,13,23.030884686153847,72.63950840153846,15.0,2.769230769230769,32.5
28.48,77.03,13,28.479644987692307,77.03029102076923,15.0,2.6923076923076925,32.5
23.08,72.53,13,23.07895841076923,72.53095977,15.0,2.8461538461538463,32.5
14.72,78.62,13,14.719281613076923,78.61961628692308,15.0,2.6923076923076925,32.5
13.04,77.51,13,13.03982910923077,77.51197738230769,15.0,2.8461538461538463,32.5
23.02,72.65,13,23.020036515384614,72.65064517769231,15.0,2.6153846153846154,32.5
23.05,72.59,13,23.04940553615385,72.59009272769231,15.0,2.769230769230769,32.5
14.73,78.59,13,14.729951008461539,78.5906286623077,15.0,2.4615384615384617,32.5
15.18,74.08,13,15.180554437692308,74.08029026,15.0,2.923076923076923,32.5
28.67,77.11,13,28.669319497692307,77.10956402153846,15.0,2.769230769230769,32.5
28.54,77.29,13,28.541433064615383,77.29145786307693,15.0,2.923076923076923,32.5
28.57,77.28,13,28.568540697692306,77.28005015846153,15.0,2.8461538461538463,32.5
23.05,72.54,13,23.049576825384616,72.54063375923077,15.0,2.923076923076923,32.5
28.44,77.1,13,28.441122884615385,77.10024007230768,15.0,2.8461538461538463,32.5
22.98,72.6,13,22.97989927,72.5989005076923,15.0,2.8461538461538463,32.5
28.54,77.37,12,28.540570555,77.36883797,17.0,3.0,32.4
15.26,74.1,12,15.260076198333332,74.10043806833333,17.0,3.0,32.4
23.01,72.62,12,23.010289224999998,72.61970598750001,17.0,2.5833333333333335,32.4
28.71,77.28,12,28.709431912499998,77.27954366083334,17.0,2.75,32.4
28.67,77.35,12,28.67048128,77.35131556583333,17.0,2.9166666666666665,32.4
15.18,74.06,12,15.180323235000001,74.05896366333333,17.0,2.8333333333333335,32.4
23.07,72.58,12,23.068427055,72.58013989166666,17.0,2.8333333333333335,32.4
28.69,77.22,12,28.689610012499998,77.21976463833333,17.0,2.9166666666666665,32.4
28.6,77.14,12,28.6001898175,77.13972296583334,17.0,2.9166666666666665,32.4
28.63,77.21,12,28.6302924575,77.209877355,17.0,2.6666666666666665,32.4
23.08,72.55,12,23.080538435833333,72.55109012416666,17.0,2.5833333333333335,32.4
28.67,77.17,11,28.670213033636365,77.17045085181817,19.0,2.727272727272727,31.9
28.71,77.08,12,28.710372695833332,77.07902308666667,16.0,2.8333333333333335,31.2
13.03,77.54,13,13.032348835384616,77.53942614384616,14.0,2.923076923076923,31.2
22.08,82.2,13,22.07949363076923,82.19643484076923,14.0,2.8461538461538463,31.2
22.99,72.56,12,22.989170713333333,72.55995165416667,16.0,2.3333333333333335,31.2
23.02,72.6,12,23.020109703333333,72.60023587666667,16.0,2.5833333333333335,31.2
23.02,72.63,13,23.01959718923077,72.62985054153846,14.0,2.8461538461538463,31.2
23.05,72.61,12,23.050084829166668,72.61023163833333,16.0,2.75,31.2
28.64,77.22,13,28.640296144615384,77.22012158307692,14.0,2.8461538461538463,31.2
15.3,74.03,12,15.298532485,74.02896160499999,16.0,2.9166666666666665,31.2
28.54,77.21,13,28.539938786923077,77.21095952153846,14.0,2.6923076923076925,31.2
28.42,76.99,12,28.41936002,76.99059245416667,16.0,2.8333333333333335,31.2
23.0,72.55,13,22.99940312923077,72.5497922,14.0,2.769230769230769,31.2
22.11,82.15,13,22.106503333846153,82.1520867923077,14.0,2.8461538461538463,31.2
15.2,74.02,12,15.199306246666666,74.01955764583333,16.0,2.8333333333333335,31.2
15.23,74.05,13,15.228362375384616,74.04927707769231,14.0,2.8461538461538463,31.2
14.68,78.53,13,14.680396785384614,78.52938808230769,14.0,2.769230769230769,31.2
22.77,75.9,13,22.767725785384616,75.90014966692307,14.0,2.8461538461538463,31.2
28.56,77.37,12,28.5608243225,77.36870040166666,16.0,2.8333333333333335,31.2
13.0,77.67,13,12.999522341538462,77.66994299,14.0,2.923076923076923,31.2
28.71,77.13,12,28.708850370000004,77.13101649833334,16.0,2.8333333333333335,31.2
28.59,77.19,13,28.591614972307692,77.19005355692308,14.0,2.5384615384615383,31.2
14.7,78.64,13,14.700560563846153,78.63847127076923,14.0,2.8461538461538463,31.2
23.07,72.53,11,23.070341514545454,72.52886420181818,18.0,2.8181818181818183,30.8
28.54,77.32,11,28.53903289181818,77.32090428636364,18.0,2.6363636363636362,30.8
28.62,77.07,12,28.61815172916667,77.0709790425,15.0,3.0,30.0
28.62,77.06,12,28.62029521166667,77.0601707,15.0,3.0,30.0
14.77,78.5,12,14.770089900833334,78.49839793916667,15.0,2.75,30.0
28.6,77.11,10,28.60026767,77.109693242,20.0,3.0,30.0
23.03,72.54,12,23.030493302500002,72.5401304625,15.0,2.75,30.0
28.62,77.13,12,28.620144825833336,77.13050726333334,15.0,2.9166666666666665,30.0
12.97,77.51,12,12.971994195,77.51179776833334,15.0,2.8333333333333335,30.0
28.63,77.25,12,28.63102562083333,77.24995924666668,15.0,2.75,30.0
28.72,77.23,12,28.719433178333333,77.22994790833333,15.0,2.8333333333333335,30.0
28.62,77.37,12,28.618798360833335,77.36852224583333,15.0,2.9166666666666665,30.0
22.98,72.54,12,22.97781740666667,72.53941299416667,15.0,2.75,30.0
28.54,77.09,12,28.540505192500003,77.0904124375,15.0,2.5833333333333335,30.0
12.98,77.52,12,12.9799425975,77.51972417500001,15.0,2.75,30.0
28.59,77.22,12,28.590594984166668,77.22041837833333,15.0,3.0,30.0
28.69,77.23,12,28.690647890833333,77.22864047,15.0,2.75,30.0
28.57,77.1,12,28.569998889166666,77.09864939083333,15.0,2.8333333333333335,30.0
14.8,78.5,13,14.79956370076923,78.50055277461539,13.0,2.923076923076923,29.9
14.7,78.6,13,14.700641070769231,78.59967093384616,13.0,2.923076923076923,29.9
28.63,77.35,13,28.629503073076926,77.35096493,13.0,2.8461538461538463,29.9
14.78,78.55,13,14.780760948461538,78.54943029538461,13.0,2.8461538461538463,29.9
14.75,78.47,13,14.748893764615385,78.46825271923078,13.0,3.0,29.9
12.97,77.67,13,12.970619963846154,77.66965521153847,13.0,2.923076923076923,29.9
28.56,77.34,13,28.560905832307693,77.34122361923076,13.0,3.0,29.9
14.67,78.47,13,14.669570593076923,78.46933939769231,13.0,2.923076923076923,29.9
14.76,78.59,13,14.76091981846154,78.59161921307692,13.0,2.923076923076923,29.9
28.69,77.33,11,28.68995563,77.33086965727273,17.0,3.0,29.7
15.26,74.02,11,15.261682335454545,74.01942518727273,17.0,2.8181818181818183,29.7
28.55,77.24,11,28.55171445181818,77.23868539909091,17.0,2.909090909090909,29.7
19.17,72.94,11,19.17042070909091,72.93642983000001,17.0,2.727272727272727,29.7
19.21,72.83,11,19.20760175,72.83010184545455,17.0,2.8181818181818183,29.7
28.59,77.13,11,28.589908246363635,77.12972306363636,17.0,2.909090909090909,29.7
28.47,77.05,11,28.468865282727275,77.05039157636364,17.0,2.3636363636363638,29.7
28.67,77.06,11,28.669951605454546,77.06262808454545,17.0,3.0,29.7
28.51,77.05,10,28.507564466999998,77.049868041,19.0,2.9,29.0
23.0,72.56,12,23.000232375,72.55991189000001,14.0,2.5,28.8
14.8,78.51,12,14.801510204166666,78.51106470583333,14.0,2.6666666666666665,28.8
28.58,77.33,12,28.580179214166666,77.33009486583333,14.0,2.9166666666666665,28.8
28.55,77.32,12,28.550118389999998,77.31954381333334,14.0,2.6666666666666665,28.8
22.99,72.52,12,22.99012922,72.52039318916667,14.0,2.6666666666666665,28.8
28.67,77.23,12,28.6692747,77.22943056,14.0,3.0,28.8
14.78,78.63,12,14.779344500833332,78.63000581416667,14.0,2.75,28.8
14.7,78.57,12,14.701311649166668,78.56995876583333,14.0,2.9166666666666665,28.8
13.01,77.67,12,13.009098744166666,77.66938627916666,14.0,2.5833333333333335,28.8
12.97,77.61,12,12.970386979166667,77.60940818666667,14.0,2.8333333333333335,28.8
14.76,78.55,12,14.758960985833333,78.5495580575,14.0,2.9166666666666665,28.8
23.06,72.53,12,23.060400151666666,72.529253285,14.0,2.8333333333333335,28.8
14.8,78.55,12,14.801182328333333,78.54970100083334,14.0,2.8333333333333335,28.8
22.99,72.59,12,22.989505566666665,72.59156536249999,14.0,2.9166666666666665,28.8
14.7,78.54,12,14.700681051666665,78.54023707,14.0,3.0,28.8
23.04,72.61,12,23.0397938525,72.61109695,14.0,2.9166666666666665,28.8
28.63,77.17,12,28.629712703333336,77.16969449083334,14.0,2.8333333333333335,28.8
28.57,77.12,11,28.570894159090912,77.12063806454545,16.0,3.0,28.6
28.45,77.03,11,28.449586796363636,77.03003428363637,16.0,2.6363636363636362,28.6
22.97,72.52,11,22.970093293636364,72.51954890818182,16.0,2.6363636363636362,28.6
23.01,72.61,11,23.008561218181818,72.61100872909091,16.0,2.8181818181818183,28.6
28.59,77.35,11,28.589921753636364,77.35071618272728,16.0,2.909090909090909,28.6
28.71,77.12,11,28.71091304727273,77.11910815454546,16.0,2.727272727272727,28.6
23.09,72.6,11,23.090410794545452,72.59903816727272,16.0,2.6363636363636362,28.6
15.33,73.97,11,15.329958345454544,73.96828254181818,16.0,2.909090909090909,28.6
28.72,77.19,11,28.721053815454546,77.19057240272728,16.0,3.0,28.6
14.73,78.47,12,14.729773720833334,78.47116123583334,13.0,2.8333333333333335,27.6
14.72,78.61,12,14.719568496666668,78.60893833,13.0,2.75,27.6
14.66,78.54,12,14.661129191666667,78.53947371833333,13.0,2.8333333333333335,27.6
14.77,78.53,12,14.770185685,78.52837885083333,13.0,2.5833333333333335,27.6
23.03,72.65,12,23.02986767666667,72.64998626583333,13.0,2.6666666666666665,27.6
14.67,78.51,12,14.670489566666667,78.51109931,13.0,2.9166666666666665,27.6
28.64,77.3,12,28.641719913333333,77.30044747666666,13.0,2.8333333333333335,27.6
28.67,77.31,12,28.669680546666665,77.30857065666667,13.0,2.8333333333333335,27.6
28.66,77.32,12,28.659954646666666,77.320405565,13.0,2.9166666666666665,27.6
14.79,78.6,12,14.79070868,78.59980783583333,13.0,2.6666666666666665,27.6
23.01,72.58,12,23.009687419166667,72.5793554,13.0,2.8333333333333335,27.6
14.67,78.6,12,14.670391705,78.59958933583333,13.0,2.75,27.6
14.78,78.62,12,14.7809614775,78.6206965725,13.0,2.8333333333333335,27.6
14.8,78.59,12,14.798495528333333,78.589805255,13.0,2.9166666666666665,27.6
28.46,77.02,12,28.460754929999997,77.02011111583333,13.0,2.8333333333333335,27.6
14.69,78.48,12,14.689311916666668,78.48020002416666,13.0,2.8333333333333335,27.6
14.71,78.58,11,14.70939588909091,78.57956176727272,15.0,2.727272727272727,27.5
15.24,74.08,11,15.240565349090907,74.07993543727274,15.0,2.6363636363636362,27.5
22.97,72.56,11,22.97102259,72.56138379545455,15.0,2.3636363636363638,27.5
28.54,77.1,11,28.541221055454546,77.09937589363636,15.0,2.909090909090909,27.5
28.53,77.36,11,28.533666285454547,77.35980236454544,15.0,2.8181818181818183,27.5
28.72,77.37,11,28.721722078181816,77.36860874909091,15.0,3.0,27.5
19.13,72.94,11,19.12978011,72.93656645363636,15.0,2.8181818181818183,27.5
19.06,72.94,11,19.060291255454544,72.93676063727273,15.0,2.909090909090909,27.5
28.63,77.06,11,28.630884762727273,77.06136939363637,15.0,2.5454545454545454,27.5
15.35,74.13,10,15.350451389,74.130740393,17.0,3.0,27.0
28.57,77.33,10,28.570839379,77.331233099,17.0,2.8,27.0
28.66,77.37,12,28.658685534166665,77.36788863666666,12.0,3.0,26.4
22.98,72.55,12,22.9800769,72.55058721833333,12.0,2.8333333333333335,26.4
15.2,74.08,12,15.199810577500001,74.08008993583333,12.0,2.8333333333333335,26.4
14.68,78.48,12,14.680124192500001,78.47976789666667,12.0,2.75,26.4
28.58,77.24,11,28.577693502727275,77.24240113727272,14.0,3.0,26.4
15.18,74.13,11,15.180268479090909,74.12906056454545,14.0,3.0,26.4
15.19,74.12,11,15.189741955454544,74.12056461545454,14.0,2.727272727272727,26.4
28.66,77.21,11,28.660303504545457,77.21029800636364,14.0,2.909090909090909,26.4
12.98,77.65,12,12.979842696666667,77.64896160166667,12.0,2.9166666666666665,26.4
22.11,82.13,11,22.10643641909091,82.12967382181817,14.0,2.909090909090909,26.4
22.99,72.64,11,22.990070799999998,72.63988870181818,14.0,2.3636363636363638,26.4
14.68,78.54,12,14.680649639166667,78.53982450833333,12.0,2.75,26.4
28.54,77.07,11,28.54090532909091,77.06918701000001,14.0,2.909090909090909,26.4
28.67,77.1,11,28.671382604545453,77.09970522272728,14.0,3.0,26.4
14.69,78.55,12,14.690629496666666,78.55072850166667,12.0,2.75,26.4
13.01,77.64,12,13.011215452499998,77.64125495916666,12.0,3.0,26.4
28.58,77.37,11,28.579519833636365,77.36897758363637,14.0,2.8181818181818183,26.4
28.59,77.31,11,28.58917414727273,77.31012977636364,14.0,2.8181818181818183,26.4
14.78,78.49,12,14.779769070833334,78.49238129,12.0,3.0,26.4
23.06,72.54,12,23.059723931666667,72.53978952916667,12.0,2.5833333333333335,26.4
23.06,72.58,11,23.061762700909092,72.57851247636364,14.0,2.727272727272727,26.4
28.64,77.21,11,28.640902446363636,77.21049468272727,14.0,2.909090909090909,26.4
14.72,78.55,12,14.719419422500001,78.55105632666667,12.0,2.8333333333333335,26.4
14.72,78.53,12,14.720712295833332,78.531550575,12.0,2.8333333333333335,26.4
23.02,72.54,11,23.02060389727273,72.54118491272727,14.0,2.909090909090909,26.4
26.45,74.66,11,26.453370564545455,74.65572521,14.0,2.8181818181818183,26.4
14.74,78.63,12,14.7409497525,78.62966064833334,12.0,2.8333333333333335,26.4
28.7,77.17,11,28.70098765909091,77.17009384272727,14.0,2.909090909090909,26.4
28.62,77.15,12,28.619806056666665,77.14929551583333,12.0,2.6666666666666665,26.4
28.62,77.17,11,28.61826459909091,77.17096610909091,14.0,2.727272727272727,26.4
14.74,78.47,12,14.74114316,78.47043594166666,12.0,2.9166666666666665,26.4
18.55,73.96,12,18.55062669333333,73.960177425,12.0,2.8333333333333335,26.4
28.5,76.99,11,28.50010677181818,76.9891278509091,14.0,2.8181818181818183,26.4
15.22,74.06,11,15.22024181090909,74.0605875390909,14.0,2.909090909090909,26.4
8.9,76.62,12,8.895746134333333,76.6194377325,12.0,2.8333333333333335,26.4
15.32,74.06,9,15.320380693333334,74.06071554222223,19.0,3.0,26.1
23.07,72.6,10,23.071092589,72.599756655,16.0,2.8,26.0
23.06,72.65,10,23.060510285,72.649027327,16.0,2.8,26.0
28.69,77.26,10,28.688680472999998,77.259775862,16.0,3.0,26.0
28.65,77.37,10,28.649411643,77.368860899,16.0,2.9,26.0
14.72,78.64,11,14.71980690909091,78.63851984636364,13.0,3.0,25.3
28.49,77.03,11,28.491135214545455,77.03011009545455,13.0,2.727272727272727,25.3
8.9,76.69,11,8.895589555181818,76.68982747727273,13.0,3.0,25.3
15.31,74.13,11,15.309718817272728,74.12954057818182,13.0,2.8181818181818183,25.3
14.74,78.57,11,14.740447398181818,78.57055565,13.0,2.8181818181818183,25.3
18.49,73.82,11,18.49253021909091,73.81957286363637,13.0,3.0,25.3
15.32,74.14,11,15.32113090909091,74.14095423181817,13.0,3.0,25.3
14.72,78.5,11,14.719459044545454,78.50010683818182,13.0,3.0,25.3
22.73,75.81,11,22.73080840818182,75.81390859909091,13.0,2.8181818181818183,25.3
28.61,77.24,11,28.61054727818182,77.24009695181817,13.0,2.8181818181818183,25.3
15.24,73.97,11,15.240399767272727,73.97144359636364,13.0,2.909090909090909,25.3
14.76,78.5,11,14.758772712727273,78.49871394909091,13.0,3.0,25.3
14.77,78.55,11,14.76941544818182,78.55052934272727,13.0,2.909090909090909,25.3
15.24,74.04,11,15.23973374909091,74.0415369009091,13.0,2.909090909090909,25.3
28.41,76.97,11,28.41000925181818,76.97293779454546,13.0,2.5454545454545454,25.3
23.01,72.55,11,23.010742569090908,72.55077959818182,13.0,2.909090909090909,25.3
14.79,78.49,11,14.789263602727273,78.4896680309091,13.0,2.909090909090909,25.3
14.66,78.63,11,14.659879860909092,78.63119854363636,13.0,2.909090909090909,25.3
22.05,82.2,11,22.05182042272727,82.19666757,13.0,3.0,25.3
15.22,74.05,11,15.220173829090909,74.04903362818182,13.0,2.909090909090909,25.3
28.67,77.09,11,28.670007793636366,77.08912184,13.0,3.0,25.3
28.67,77.07,11,28.670464752727273,77.06877968636364,13.0,3.0,25.3
22.97,72.53,11,22.96907122090909,72.52779372363636,13.0,2.909090909090909,25.3
8.9,76.64,11,8.895527245545454,76.63915421090908,13.0,2.909090909090909,25.3
8.9,76.63,11,8.895537455,76.62900779545454,13.0,2.8181818181818183,25.3
14.68,78.6,11,14.679569707272726,78.60023928454545,13.0,2.909090909090909,25.3
15.2,74.12,11,15.199658015454544,74.11972495636364,13.0,2.8181818181818183,25.3
22.97,72.62,9,22.970217193333333,72.62029080333333,18.0,2.4444444444444446,25.2
28.68,77.22,10,28.679081508000003,77.219624978,15.0,3.0,25.0
28.71,77.07,10,28.709682567999998,77.069117295,15.0,3.0,25.0
15.35,74.14,10,15.348664309,74.139172602,15.0,3.0,25.0
22.98,72.57,10,22.97999773,72.57200880399999,15.0,2.7,25.0
28.58,77.11,10,28.580299535,77.110989964,15.0,2.8,25.0
28.56,77.11,10,28.559011174,77.109488331,15.0,2.9,25.0
19.14,72.94,10,19.139341339999998,72.936992104,15.0,2.9,25.0
15.21,74.03,10,15.208362138000002,74.02844559500001,15.0,2.9,25.0
23.08,72.64,10,23.0816251,72.639662057,15.0,2.9,25.0
15.31,73.98,10,15.309590026,73.979431034,15.0,3.0,25.0
28.59,77.23,9,28.58995229111111,77.23069474888888,17.0,3.0,24.3
8.9,76.7,9,8.895905110333334,76.69742665555556,17.0,2.7777777777777777,24.3
23.05,72.53,11,23.049654464545455,72.52956018818182,12.0,2.5454545454545454,24.2
14.75,78.51,11,14.751273966363636,78.51028225090909,12.0,2.8181818181818183,24.2
14.76,78.52,11,14.759957765454544,78.51847757363636,12.0,3.0,24.2
14.72,78.63,11,14.720079412727273,78.63102873363636,12.0,2.909090909090909,24.2
14.73,78.56,11,14.72978584909091,78.55971877090909,12.0,2.909090909090909,24.2
14.69,78.49,11,14.689112428181819,78.48944907363637,12.0,2.8181818181818183,24.2
23.06,72.57,11,23.061331755454546,72.56897891909091,12.0,2.909090909090909,24.2
14.72,78.48,11,14.719227987272728,78.48123838727273,12.0,3.0,24.2
13.04,77.6,11,13.040180840909091,77.59944819636364,12.0,3.0,24.2
15.29,74.12,11,15.290804723636365,74.11975145363637,12.0,2.909090909090909,24.2
23.08,72.58,11,23.08063005636364,72.58041164727273,12.0,2.6363636363636362,24.2
28.54,77.3,11,28.53924431,77.29989278818182,12.0,2.909090909090909,24.2
12.98,77.51,11,12.980590818181817,77.51118158999999,12.0,2.909090909090909,24.2
28.49,76.97,11,28.48982048272727,76.97343349545454,12.0,2.909090909090909,24.2
23.01,72.52,11,23.00962111272727,72.52014658636364,12.0,2.909090909090909,24.2
14.8,78.63,11,14.799643449999998,78.63082050818183,12.0,2.909090909090909,24.2
22.98,72.59,11,22.980572094545455,72.5892928209091,12.0,2.8181818181818183,24.2
15.19,74.14,11,15.190202522727274,74.14000323909092,12.0,2.8181818181818183,24.2
15.18,73.97,11,15.177977287272727,73.96956397999999,12.0,3.0,24.2
14.74,78.55,11,14.73901295909091,78.54940456272728,12.0,2.8181818181818183,24.2
23.04,72.66,10,23.039998502,72.658013466,14.0,2.9,24.0
22.09,82.2,10,22.090046842,82.196142092,14.0,2.6,24.0
23.02,72.64,10,23.02000248,72.63857702499999,14.0,2.3,24.0
15.33,74.06,10,15.329306693000001,74.059855016,14.0,2.9,24.0
23.02,72.58,10,23.019343091,72.578844309,14.0,2.8,24.0
28.71,77.23,10,28.709568142000002,77.22879904300001,14.0,2.9,24.0
14.77,78.59,10,14.769781312000001,78.591487938,14.0,2.9,24.0
23.0,72.51,10,22.999864589999998,72.511159148,14.0,2.8,24.0
28.55,77.06,10,28.549954774000003,77.062473844,14.0,2.8,24.0
28.45,77.1,10,28.450213743,77.099834046,14.0,2.5,24.0
28.54,77.35,10,28.539559499,77.349340619,14.0,2.8,24.0
14.8,78.57,10,14.79979776,78.569857986,14.0,2.7,24.0
